Code,Site,Latitude,Longititude,TNPP_Original,ANPP_Original,BNPP_Original,Unit,TNPP_unit_unified,ANPP_unit_unified,BNPP_unit_unified,Source,fBNPP,Biome type,Soil order,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,CFRAG,SDTO,STPC,CLPC,BULK,TAWC,ORGC,TOTN,CNrt,PHAQ,CECS,ECEC,CECc,TEB,BSAT,ESP,ALSA,TCEQ,GYPS,ELCO,Aspect,fm,fr1000,fr300,mrRTF,mrVBF,PI,planC,profileC,SD,SP,TPI,TWI,MNPP
610,Australia,-18.12,140.88,222,168,54,g/m2/yr,0.222,0.168,0.054,ORNL: Multi-Biome_EMDI_ClassA,24.3243243,2,Vertisols,26.97500038,12.91666603,55.91630936,340.7712097,37.09999847,14,23.09999847,29.35000038,23.56666565,30.45000076,22.13333321,746,204,1,123.4345627,524,6,365,10,9,44,21,35,1.54,17,7.17,0.79,10,7.3,25,33,62,33,95,6,0,49,4,0,267.0983478,0.18553064,4,1.550666667,3.890708208,5.492004395,0.488313098,0.000002,0.000003,198.0126038,0.213137661,0.047641877,13.211967,2.322999954
611,D.R. Congo,-11.48,27.6,598,527,71,g/m2/yr,0.598,0.527,0.071,ORNL: Multi-Biome_EMDI_ClassA,11.8729097,9,Oxisols,20.62916565,14.8083334,58.76322937,213.0136414,32.29999924,7.099999905,25.19999886,21.45000076,17.79999924,22.89999962,17.63333321,1111,238,0,108.6966553,689,0,179,6,10,44,23,33,1.25,12,15.25,1.18,14,5.3,8,5,10,4,43,1,18,0,2,0,356.9002467,2.238486484,26.63651443,12.48288041,0.144075081,5.748892307,1.02025582,-0.000013,0.000085,219.7275696,2.205966524,1.156260071,10.62085412,6.761000156
612,Papua Ne,-6,145.18,1042,613,429,g/m2/yr,1.042,0.613,0.429,ORNL: Multi-Biome_EMDI_ClassA,41.1708253,1,Inceptisols,13.64583302,10.8083334,90.06944275,37.92686844,19.5,7.5,12,13.91666698,13.13333321,14.0666666,13.13333321,2141,276,81,40.04019547,776,251,613,251,17,47,26,27,1.19,20,30.27,2.59,12,5.2,19,9,33,7,34,1,14,0,13,1,169.2789052,5.860126753,112.7289605,50.07096206,0.013163707,0.593881309,2.666287539,-0.000107,-0.00012,223.8918152,7.27912525,-5.857027517,11.33381789,16.15299988
613,Brazil,-3,-59.7,1088,640,448,g/m2/yr,1.088,0.64,0.448,ORNL: Multi-Biome_EMDI_ClassA,41.1764706,1,Ultisols,26.55416679,8.024999619,81.06060791,49.65599442,31.89999962,22,9.899999619,26.10000038,26.78333282,27.26666641,26.06666756,2353,305,77,43.6403656,877,277,397,860,7,48,13,39,1.17,13,20.59,1.5,14,4.7,9,3,8,1,13,1,20,0,0,0,279.9599864,3.011884552,57.19097027,21.86403847,0.006752905,1.888797641,2.388615208,-0.000147,-0.000211,219.2466278,1.799077116,-11.21022319,10.25445868,7.71600008
614,Brazil,-2.98,-47.52,1132,665,467,g/m2/yr,1.132,0.665,0.467,ORNL: Multi-Biome_EMDI_ClassA,41.254417,1,Oxisols,25.93333435,9.75,83.33332825,47.87926865,32,20.29999924,11.70000076,25.41666794,26.06666756,26.56666756,25.39999962,1987,388,45,75.48887634,1021,150,177,976,6,53,16,31,1.29,13,14.12,1.18,12,4.6,7,3,10,2,21,1,22,0,0,0,170.4396531,1.430867442,19.02895954,10.01688016,5.564478874,2.134982347,1.937678704,-0.000019,0.000007,219.2161407,1.624796635,-0.040804885,9.36990464,4.993999958
615,Brazil,-2.5,-60,1130,665,465,g/m2/yr,1.13,0.665,0.465,ORNL: Multi-Biome_EMDI_ClassA,41.1504425,1,Oxisols,26.33749962,8.091667175,81.73400116,46.37422943,31.70000076,21.79999924,9.900001526,26.01666641,26.5,27,25.91666794,2386,316,93,40.12358093,903,310,419,804,7,48,13,39,1.17,13,20.59,1.5,14,4.7,9,3,8,1,13,1,20,0,0,0,210.736659,1.667395725,33.1743632,11.44112705,2.986679077,5.623583317,2.462714762,0.000017,0.000192,219.8205719,1.196199742,3.80580876,7.919324731,7.409999847
616,Venezuela,1.93,-67.05,932,549,383,g/m2/yr,0.932,0.549,0.383,ORNL: Multi-Biome_EMDI_ClassA,41.0944206,1,Inceptisols,26.27916718,12.89166737,90.15151978,49.05737686,33.79999924,19.5,14.29999924,25.60000038,26.56666565,26.73333359,25.60000038,3445,417,196,24.83997917,1160,639,677,1160,7,66,19,15,1.36,11,10.56,0.97,12,5.3,8,4,30,2,46,3,42,0,1,0,252.5947262,2.377520457,23.96792981,20.34056077,5.150723457,4.875818253,3.654192894,0.000006,0.000022,222.081665,3.205208533,0.777177347,8.192000821,8.421999931
617,Malaysia,2.98,102.31,1495,880,615,g/m2/yr,1.495,0.88,0.615,ORNL: Multi-Biome_EMDI_ClassA,41.1371237,1,Ultisols,26.36249924,8.324999809,85.82473755,48.05891037,31.5,21.79999924,9.700000763,26.03333282,26.46666718,26.95000076,25.76666641,1942,253,103,30.35568047,688,321,514,621,11,50,22,28,1.36,15,13.61,1.19,12,5.3,12,9,22,8,50,2,17,0,1,0,201.1008178,1.202047121,27.16562233,9.479029278,3.613126516,2.909410477,1.971988233,0.000034,-0.000047,222.7643433,1.309804832,-0.416255673,9.134379068,8.68500042
618,French G,5.25,-55.75,1134,667,467,g/m2/yr,1.134,0.667,0.467,ORNL: Multi-Biome_EMDI_ClassA,41.1816578,1,Entisols,26.69166565,8.5,77.98165131,66.18959045,32.79999924,21.89999962,10.89999962,26.48333359,27.61666679,27.61666679,25.98333359,2241,329,91,43.09141159,915,300,300,455,11,55,26,19,1.33,16,23.93,1.63,14,4.9,12,5,33,3,27,1,32,0,0,0,318.6550732,0.966706913,18.12516224,9.88182222,5.476650238,4.290001869,1.978951053,-0.000005,0.000025,222.6952515,1.284399328,0.757137417,9.51051757,10.11299992
619,Cote Ivoire,5.7,-4.1,1350,794,556,g/m2/yr,1.35,0.794,0.556,ORNL: Multi-Biome_EMDI_ClassA,41.1851852,1,Ultisols,26.29166603,6.716666698,67.84511566,113.53479,31.39999962,21.5,9.899999619,26.86666679,26.83333206,27.48333359,24.66666603,1550,306,22,61.7286911,678,134,330,295,13,55,20,25,1.34,14,13.33,1.12,12,5.1,8,5,16,4,42,2,25,0,3,0,216.1378058,2.07657837,28.85764954,8.604942225,5.702168465,0.015128433,1.526775465,0.000117,0.000198,223.1013489,0.487666233,4.561182185,7.393978212,8.850000381
620,Ghana,6.15,-0.92,1069,945,124,g/m2/yr,1.069,0.945,0.124,ORNL: Multi-Biome_EMDI_ClassA,11.5996258,1,Ultisols,25.85416603,7.974999905,70.5752182,96.49442291,32.20000076,20.89999962,11.30000114,26.23333359,26.28333282,27.01666641,24.56666756,1564,223,25,47.95397568,578,152,371,359,11,59,18,23,1.37,14,12.04,1.03,12,5.1,7,4,17,3,43,2,20,0,0,0,90.86982068,2.429017047,31.91280681,17.82943196,2.877013922,5.548574924,1.71553054,-0.000012,-0.000085,223.4228516,2.429017047,-2.041081278,12.34131193,7.645999908
621,Cote Ivoire,6.22,-5.03,250,192,58,g/m2/yr,0.25,0.192,0.058,ORNL: Multi-Biome_EMDI_ClassA,23.2,1,Alfisols,26.75833321,8.883333206,69.40103912,108.0789566,33.90000153,21.10000038,12.80000114,27.21666718,27.26666641,28.21666718,25.41666794,1153,194,21,55.44247818,500,112,314,260,13,64,18,18,1.42,13,11.23,0.85,13,6.1,8,6,29,6,75,2,4,0,0,0,236.3758,4.006021883,42.05630399,31.96615954,0.35707882,0.962342381,1.152889348,0.000132,-0.000102,222.5089417,4.489289821,0.556193154,14.18125984,6.118000031
622,Colombia,6.39,-73.56,1455,855,600,g/m2/yr,1.455,0.855,0.6,ORNL: Multi-Biome_EMDI_ClassA,41.2371134,1,Ultisols,22.07916641,9.375,77.4793396,66.34820557,28.60000038,16.5,12.10000038,21.63333321,22.10000038,22.70000076,21.51666641,2192,390,81,48.87865067,797,292,431,711,11,41,26,33,1.2,19,27,2.46,12,5,15,6,24,5,31,2,29,0,16,1,358.9039839,11.58422709,382.7706906,80.57237197,0.013170575,0.004572029,2.704667556,0.000347,-0.000032,225.5992432,11.58422709,5.424485939,7.439358125,14.51900005
623,Thailand,7.58,99.8,1678,987,691,g/m2/yr,1.678,0.987,0.691,ORNL: Multi-Biome_EMDI_ClassA,41.1799762,1,Ultisols,25.92499924,8.716666222,75.79709625,71.33467865,32.20000076,20.70000076,11.5,25.10000038,25.91666603,26.85000038,25.04999924,1963,345,38,52.96411896,831,181,367,631,14,54,21,25,1.35,15,17.47,1.32,12,5.2,10,6,21,5,44,2,20,0,2,0,330.8797512,4.496603853,170.5066464,31.87089886,0.06011476,1.632999778,1.907892238,-0.000272,-0.000122,223.1113892,3.168315784,-6.359905795,11.21395567,7.929999828
624,Venezuela,8.62,-71.35,1029,606,423,g/m2/yr,1.029,0.606,0.423,ORNL: Multi-Biome_EMDI_ClassA,41.1078717,1,Inceptisols,14.97500038,8.033333778,77.99352264,56.74905396,19.70000076,9.399999619,10.30000114,15.35000038,14.39999962,15.4333334,14.14999962,1183,186,23,58.37546158,445,86,439,91,14,42,29,29,1.29,19,21.96,1.64,12,5,19,12,40,8,38,1,35,0,16,1,237.150296,7.05274866,147.9445746,53.11146867,0.476718485,0.231647536,1.191776171,0.000313,-0.000173,237.2276611,7.044208777,1.693547797,7.65999655,11.21399975
625,Venezuela,8.93,-67.42,176,139,37,g/m2/yr,0.176,0.139,0.037,ORNL: Multi-Biome_EMDI_ClassA,21.0227273,2,Vertisols,27.78333282,10.21666718,75.12255096,96.27926636,35.20000076,21.60000038,13.60000038,26.81666565,28.39999962,29.11666679,26.78333282,1194,246,0,91.51327515,665,9,219,558,4,28,27,45,1.47,16,18.19,1.3,14,5.5,28,12,38,11,37,2,29,0,5,0,281.403086,0.424522944,21.22716929,2.901875238,5.133242607,4.206433296,1.038775315,0.000003,-0.000014,222.4656525,0.378950398,-0.271124999,11.22504491,5.734499931
626,Costa Rica,10.43,-83.98,879,451,428,g/m2/yr,0.879,0.451,0.428,ORNL: Multi-Biome_EMDI_ClassA,48.6916951,1,Ultisols,26.04999924,8.466667175,76.27627563,78.9994278,31.89999962,20.79999924,11.10000038,26.18333435,26.76666641,27.16666603,25.18333435,3724,494,127,38.50356293,1231,471,538,1119,15,37,28,35,1.15,21,42.7,4.04,11,5,25,10,37,8,24,1,7,0,16,1,48.39031903,1.851180584,22.99075839,20.99611729,1.92288661,5.818880081,3.744004611,0.00012,-0.000041,220.8358154,2.898899488,0.239386207,13.01002015,9.836999893
627,India,12.08,75.7,674,396,278,g/m2/yr,0.674,0.396,0.278,ORNL: Multi-Biome_EMDI_ClassA,41.2462908,1,Ultisols,26.30833244,8.266666412,62.15539169,137.8871918,33.5,20.20000076,13.29999924,25.10000038,26.73333359,28.43333435,25.08333397,4718,1634,3,129.8161011,3486,24,406,2964,22,54,25,21,1.36,11,13.5,1.04,12,5.4,7,6,17,4,49,2,25,0,0,0,238.230125,4.463613887,146.7361331,9.000121577,2.948141813,0.024691496,3.13149851,0.000231,0.00002,222.2618866,0.744634263,4.708519741,7.655123953,9.984000206
628,India,12.82,75.6,661,389,272,g/m2/yr,0.661,0.389,0.272,ORNL: Multi-Biome_EMDI_ClassA,41.1497731,1,Ultisols,24.93333435,8.483333588,59.74178696,142.8338776,32.59999847,18.39999962,14.19999886,23.85000038,25.21666718,27.13333321,23.76666641,3747,1387,1,136.6016388,2827,11,280,2510,22,54,25,21,1.36,11,13.5,1.04,12,5.4,7,6,17,4,49,2,25,0,0,0,46.53783972,22.33490778,491.6180011,136.0302728,0.000022,0.000467869,3.209853819,-0.000306,-0.000143,211.5197144,17.86359654,-14.10906009,8.575936154,9.925000191
629,India,13.25,75.25,553,326,227,g/m2/yr,0.553,0.326,0.227,ORNL: Multi-Biome_EMDI_ClassA,41.0488246,1,Alfisols,21.85833359,9.300000191,57.05521774,155.6778717,30.89999962,14.60000038,16.29999924,20.68333244,21.23333359,24.25,20.53333282,6099,2179,1,146.6230774,5044,11,260,4258,7,40,23,37,1.3,14,20.4,1.62,11,5.7,13,11,21,9,65,2,9,0,0,0,253.8987204,18.4337531,374.0739905,136.2726294,0.00000319,0.0000103,4.018645565,-0.000011,-0.000062,217.6255341,19.50643563,-2.613671693,6.636427983,7.165999889
630,India,13.52,75.1,661,389,272,g/m2/yr,0.661,0.389,0.272,ORNL: Multi-Biome_EMDI_ClassA,41.1497731,1,Ultisols,23.40833282,8.75,57.9470253,142.3157806,31.29999924,16.20000076,15.09999847,22.41666794,23.48333359,25.60000038,22.31666756,6536,2336,1,150.2175598,5505,9,204,4689,22,54,25,21,1.36,11,13.5,1.04,12,5.4,7,6,17,4,49,2,25,0,0,0,338.0203835,2.372190235,54.01117436,10.92867704,1.796782613,3.350860357,4.825397137,-0.000306,-0.000001,223.3825378,0.85150834,-4.225386472,16.88267747,7.288000107
631,Puerto Rico,18.3,-65.7,956,562,394,g/m2/yr,0.956,0.562,0.394,ORNL: Multi-Biome_EMDI_ClassA,41.2133891,1,Inceptisols,25.50833321,7.733333588,69.04763031,134.02565,30.89999962,19.70000076,11.19999886,26.21666718,23.83333397,27,23.83333397,1852,216,76,31.6092968,614,274,513,274,11,44,28,28,1.36,16,15.57,1.32,11,6.1,18,17,51,16,74,2,5,0,12,2,124.6063455,9.164486167,206.5208181,68.664385,0.007369566,0.076243334,2.105532747,0.000247,-0.000368,216.6721954,9.484822006,-1.486079602,7.888476244,14.38099957
632,Mexico,19.46,-98.91,227,130,97,g/m2/yr,0.227,0.13,0.097,ORNL: Multi-Biome_EMDI_ClassA,42.7312775,8,Entisols,16.44166756,17.13333321,69.64769745,190.6905212,27.89999962,3.299999952,24.60000038,17.73333359,13.83333302,18.58333397,13.83333302,574,120,6,91.17420197,333,22,177,22,12,29,35,36,1.45,17,26.5,2.22,11,6.5,31,27,64,26,79,2,4,26,2,0,356.0287062,17.92959792,377.0455285,114.5268706,0.00000355,0.0000133,2.255831434,-0.000222,-0.000074,192.7243195,19.79953839,-5.112734818,8.119128845,7.34499979
633,Mexico,19.5,-105.05,598,352,246,g/m2/yr,0.598,0.352,0.246,ORNL: Multi-Biome_EMDI_ClassA,41.1371237,1,Vertisols,25.19583321,12.89166641,69.68468475,214.7351379,32.70000076,14.19999981,18.5,27.51666641,22.69999886,27.53333282,22.56666565,942,256,2,110.8924026,628,8,478,40,21,62,21,17,1.42,15,11.8,1.07,11,6.4,11,10,43,9,77,3,0,0,23,1,34.58728551,2.512312091,79.21656317,20.49750386,0.29682833,1.322333217,0.693593397,0.00009,-0.000018,210.8411255,3.175315675,1.712336347,8.817724579,11.15799999
634,India,24.3,83,799,242,557,g/m2/yr,0.799,0.242,0.557,ORNL: Multi-Biome_EMDI_ClassA,69.7121402,9,Alfisols,25.74166679,11.88333321,38.08760452,582.1310425,41.20000076,10,31.20000076,28.36666679,30.06666756,32.5,17.98333359,1073,336,6,135.5036316,833,31,140,44,15,45,24,31,1.46,12,14.45,1.42,11,6,10,9,20,9,72,2,2,0,0,0,336.7466179,1.606968633,50.43536706,12.36057837,0.161609411,5.675992966,0.831204995,0.000018,-0.000053,205.9130707,1.900013589,-0.472837271,8.777851212,2.805999994
635,USA,32.6,-106.85,93,43,50,g/m2/yr,0.093,0.043,0.05,ORNL: Multi-Biome_EMDI_ClassA,53.7634409,8,Aridisols,15.1916666,19.28333282,48.32915878,807.3070679,35.09999847,-4.800000191,39.89999771,24.23333359,10.88333321,25.21666718,5.383333206,272,60,5,74.40227509,146,20,130,44,15,61,23,16,1.5,13,6.41,0.7,10,7.3,13,21,67,21,96,2,0,42,9,1,94.63621099,1.310399055,16.86455299,9.820938486,0.24343738,3.905550241,0.179457508,0.000011,0.000061,199.0912476,1.949164887,-0.167525209,11.1353732,1.366000056
636,USA,35.3,-101.53,401,116,285,g/m2/yr,0.401,0.116,0.285,ORNL: Multi-Biome_EMDI_ClassA,71.0723192,4,Mollisols,13.60416603,15.77499962,40.1399498,877.6659546,33.09999847,-6.199999809,39.29999924,24.39999962,2.733333349,24.39999962,2.733333349,517,89,12,59.96603394,230,43,230,43,17,40,37,23,1.43,15,14.16,1.43,10,7.3,20,29,66,29,98,1,0,45,1,1,135.2593683,0.203255858,3.612123325,1,5.593082428,3.374260902,0.387330365,0.000001,-0.000001,191.0584717,0.230507025,0.026093433,12.65083661,2.35800004
637,USA,35.96,-84.29,963,467,496,g/m2/yr,0.963,0.467,0.496,ORNL: Multi-Biome_EMDI_ClassA,51.5057113,3,Ultisols,13.85000038,13.03333378,38.56015778,801.8501587,30.70000076,-3.099999905,33.79999924,13.55000019,19.58333397,23.55000114,3.716666698,1237,128,77,13.670187,340,262,321,309,11,48,30,22,1.15,15,17.73,1.56,14,5.2,11,6,19,5,47,1,16,0,5,0,238.8494174,3.228127824,67.1132909,19.31663053,1.820091963,0.105491623,1.515903238,0.000042,0.000198,181.613739,2.637238095,5.398861523,7.203880735,7.758999825
638,USA,36.95,-96.55,187,105,82,g/m2/yr,0.187,0.105,0.082,ORNL: Multi-Biome_EMDI_ClassA,43.8502674,4,Mollisols,14.11666679,12.80000019,32.82051468,948.6744995,33.09999847,-5.900000095,39,18.95000076,1.966666579,25.51666641,1.966666579,920,127,27,40.83921814,315,99,271,99,6,28,47,25,1.47,15,19.85,1.86,11,6.3,21,21,58,21,90,1,0,0,0,0,165.5055609,0.731920847,8.598084164,4.053985209,4.955989838,5.834969521,0.851794912,0.000015,0.000068,182.3204956,0.794729046,0.681134066,8.810356523,2.915999889
639,USA,38.87,-99.38,183,96,87,g/m2/yr,0.183,0.096,0.087,ORNL: Multi-Biome_EMDI_ClassA,47.5409836,9,Mollisols,12.0625,14.84166718,34.67679214,1017.412354,33.70000076,-9.100000381,42.80000305,21.93333435,-0.550000012,24.61666679,-0.550000012,577,89,12,55.19994354,245,42,237,42,11,31,46,23,1.45,16,17.84,1.65,11,6.4,20,20,60,19,89,1,0,0,0,1,102.2454211,2.444331059,36.96639492,13.82878226,0.241502196,1.727915287,0.512739399,0.000018,-0.000086,178.7983246,2.718443541,-0.635417307,9.271557362,3.224999905
640,USA,40.82,-104.77,333,77,256,g/m2/yr,0.333,0.077,0.256,ORNL: Multi-Biome_EMDI_ClassA,76.8768769,4,Mollisols,9.024999619,16.29999924,40.44664764,881.3277588,30.60000038,-9.699999809,40.29999924,17.60000038,-1.249999881,20.35000038,-1.249999881,369,63,9,58.78775024,169,28,144,28,18,49,31,20,1.47,14,11.02,1.09,10,7.1,17,20,67,20,96,2,0,23,5,1,80.81477004,1.06126403,25.2481748,8.031054226,5.015080929,4.191130638,0.325767211,-0.000098,-0.000089,179.4404602,0.748062251,-1.362172096,15.9578234,2.289000034
641,USA,43.95,-101.87,358,112,246,g/m2/yr,0.358,0.112,0.246,ORNL: Multi-Biome_EMDI_ClassA,68.7150838,4,Mollisols,8.566666603,15.65000057,34.54746246,1088.974365,31.89999962,-13.39999962,45.29999924,19.13333321,-4.783333302,22.01666641,-4.783333302,433,77,9,64.06676483,210,31,177,31,9,50,32,18,1.46,18,9.42,1.01,10,7.5,16,28,75,28,99,3,0,43,15,1,344.3018706,1.914115018,35.83593506,9.670441877,1.109052658,1.314013124,0.417982323,0.000016,0.000033,161.633606,1.467922495,-0.899588137,10.37851231,2.89199996
642,USA,44.29,-121.33,143,57,86,g/m2/yr,0.143,0.057,0.086,ORNL: Multi-Biome_EMDI_ClassA,60.1398601,8,Aridisols,8.504166603,16.52499962,46.41853714,694.9344482,30.10000038,-5.5,35.59999847,0.850000024,17.16666603,17.35000038,0.399999946,305,49,13,52.48947906,140,40,44,127,16,48,32,20,1.47,15,10.79,1.1,10,7.2,17,22,68,22,97,2,0,31,4,1,327.3415098,0.738822921,14.08057892,4.201339825,3.072839022,3.288254976,0.257311118,0.000044,-0.000079,163.475296,0.783296625,-0.265710248,10.03416266,1.633999944
643,USA,44.42,-121.84,356,242,114,g/m2/yr,0.356,0.242,0.114,ORNL: Multi-Biome_EMDI_ClassA,32.0224719,5,Inceptisols,4.875,12.71666622,42.10816956,624.7890625,23.39999962,-6.800000191,30.20000076,-1.483333349,12.69999981,13.03333282,-2.150000095,1814,305,26,65.48750305,864,133,137,804,15,51,32,17,1.03,18,63.44,3.57,18,4.8,28,12,58,7,23,1,39,0,11,1,96.55640067,3.041403198,50.99415054,15.14989689,0.307958961,1.314983964,2.255047969,0.000002,0.00006,168.5532837,3.041403198,3.490586883,9.766422849,4.524000168
644,USA,44.42,-121.67,152,71,81,g/m2/yr,0.152,0.071,0.081,ORNL: Multi-Biome_EMDI_ClassA,53.2894737,5,Inceptisols,7.400000095,14.48333359,44.4274025,647.7689209,27.39999962,-5.199999809,32.59999847,0.366666675,15.60000038,15.60000038,-0.166666627,766,132,14,65.95549011,374,63,63,348,12,38,40,22,1.43,22,13.62,1.43,10,7.6,19,35,67,35,98,2,0,68,21,1,338.052904,2.787943018,95.18793519,13.53958549,0.153734922,1.628296137,1.464047171,0.000018,-0.000082,159.1744232,2.787943018,-0.977491871,10.42822392,7.224999905
645,USA,44.6,-123.27,732,551,181,g/m2/yr,0.732,0.551,0.181,ORNL: Multi-Biome_EMDI_ClassA,24.726776,3,Ultisols,11.44999981,11.75,44.50757599,537.760498,27.5,1.100000024,26.39999962,5.550000191,18.08333397,18.33333397,5.233333588,1283,228,16,70.24653625,629,77,80,589,8,37,34,29,1.24,16,34.01,2.48,13,5.3,21,10,34,7,44,1,18,0,3,0,127.1417801,7.106236186,83.4700421,37.53566671,0.806795835,0.077133246,1.407181527,0.000246,0.000133,162.2618103,7.106236186,2.55994197,6.993126026,7.833000183
646,USA,44.68,-122.61,1069,831,238,g/m2/yr,1.069,0.831,0.238,ORNL: Multi-Biome_EMDI_ClassA,22.2637979,5,Ultisols,9.454166412,10.47500038,43.10699844,504.8737793,24.5,0.200000003,24.29999924,4.183333397,15.75,16.11666679,3.933333397,2141,337,28,61.34316635,969,154,157,895,8,37,34,29,1.24,16,34.01,2.48,13,5.3,21,10,34,7,44,1,18,0,3,0,301.4728813,7.968030097,153.9438704,47.98139749,0.227747381,0.077033967,2.359250098,0.000344,-0.000074,149.5095978,8.692212118,2.737439694,7.397960591,7.518000126
647,USA,45.05,-123.96,646,499,147,g/m2/yr,0.646,0.499,0.147,ORNL: Multi-Biome_EMDI_ClassA,22.755418,5,Inceptisols,10.03333378,8.933333397,49.62962723,347.1725464,20.5,2.5,18,6.483333588,14.10000038,14.60000038,6.166666985,2587,422,39,65.0164566,1206,176,184,1125,17,42,35,23,1.09,18,47.57,3.15,14,5.5,26,13,56,10,47,1,24,0,9,1,189.4417838,9.025118377,184.5379766,40.37839338,0.017494174,0.218481392,3.742751241,0.000038,-0.000121,172.563797,9.107391005,0.524019791,8.457305715,9.295000076
648,USA,45.78,-110.78,264,136,128,g/m2/yr,0.264,0.136,0.128,ORNL: Multi-Biome_EMDI_ClassA,48.4848485,5,Alfisols,2.558333397,13,38.01169586,774.4611816,22.29999924,-11.89999962,34.19999695,4.733333111,-6.049999714,12.46666622,-6.049999714,571,84,29,33.62128067,207,102,168,102,11,44,44,12,1.28,18,35.1,2.21,15,5.6,19,12,61,11,63,1,12,0,1,1,109.5316022,7.776777005,112.9570584,33.18125743,0.02743054,0.632224143,0.795958197,-0.000387,0.000407,177.4618988,7.313484677,-3.412759949,7.999902578,2.911999941
649,China,46.1,123,173,68,105,g/m2/yr,0.173,0.068,0.105,ORNL: Multi-Biome_EMDI_ClassA,60.6936416,4,Mollisols,5.391666412,12.39999962,24.94969749,1423.743164,28.5,-21.20000076,49.70000076,22.13333321,-12.91666698,22.13333321,-12.91666698,407,136,1,123.8324203,297,5,297,5,19,39,38,23,1.45,15,14.18,1.36,11,7,20,23,67,23,97,1,0,27,1,1,134.2340467,0.484097883,11.73827991,2.532233106,5.609318733,4.479229927,0.439894807,-0.000025,-0.000006,154.587616,0.398765814,-0.273068431,15.25743986,2.019999981
650,USA,46.9,-102.82,187,82,105,g/m2/yr,0.187,0.082,0.105,ORNL: Multi-Biome_EMDI_ClassA,56.1497326,9,Mollisols,5.800000191,14.01666641,30.40491676,1164.854614,29.10000038,-17,46.09999847,17.31666756,-8.816666603,19.95000076,-8.816666603,419,88,9,69.16841888,204,27,184,27,19,47,33,20,1.45,15,11.65,1.11,10,7.1,18,22,69,22,97,2,0,24,13,1,53.78330015,3.562457425,35.15914089,22.00680097,2.86973834,0.844023824,0.462686928,0.000147,-0.000303,151.2505035,4.011683113,-1.609702171,8.673178467,3.605000019
